# cc_oracle arch=x86
# cols: frame |sn|_sep |sn|_fma |pn|_sep |pn|_fma cov_sep cov_fma cov_dump sa_sep sa_fma sa_dump pa_sep pa_fma pa_dump flags
F 1584 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd77daff bd77daff 3f7f962e bd7791f4 bd7791f4 3f7f96a3 -
F 1579 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1580 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1581 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1582 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1583 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1584 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd77daff bd77daff 3f7f962e bd7791f4 bd7791f4 3f7f96a3 -
F 1585 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7891c4 bd7891c4 3f7f9623 bd7791f4 bd7791f4 3f7f96a3 -
F 1586 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1587 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1582 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1583 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1584 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd77daff bd77daff 3f7f962e bd7791f4 bd7791f4 3f7f96a3 -
F 1585 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7891c4 bd7891c4 3f7f9623 bd7791f4 bd7791f4 3f7f96a3 -
F 1586 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1587 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1588 3f800000 3f800000 3f7fffff 3f800000 3f7fffff 3f800000 3f7fffff bdd6ff44 bdd6ff44 3f7eb08f bdd67a70 bdd67a70 3f7eb166 FMA_DIFF 
F 1589 3f800000 3f800000 3f7fffff 3f800000 3f7fffff 3f800000 3f7fffff bdd6ff4e bdd6ff4e 3f7eb08f bdd67a70 bdd67a70 3f7eb166 FMA_DIFF 
F 1590 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b4f be0c5b4f 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1585 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7891c4 bd7891c4 3f7f9623 bd7791f4 bd7791f4 3f7f96a3 -
F 1586 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1587 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd7724c5 bd7724c5 3f7f96d4 bd7791f4 bd7791f4 3f7f96a3 -
F 1588 3f800000 3f800000 3f7fffff 3f800000 3f7fffff 3f800000 3f7fffff bdd6ff44 bdd6ff44 3f7eb08f bdd67a70 bdd67a70 3f7eb166 FMA_DIFF 
F 1589 3f800000 3f800000 3f7fffff 3f800000 3f7fffff 3f800000 3f7fffff bdd6ff4e bdd6ff4e 3f7eb08f bdd67a70 bdd67a70 3f7eb166 FMA_DIFF 
F 1590 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b4f be0c5b4f 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1591 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 be0c2dd9 be0c2dd9 3f7e874e be0c4cd3 be0c4cd3 3f7e8715 -
F 1592 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 be0c2dd9 be0c2dd9 3f7e874e be0c4cd3 be0c4cd3 3f7e8715 -
F 1593 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b55 be0c5b55 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1588 3f800000 3f800000 3f7fffff 3f800000 3f7fffff 3f800000 3f7fffff bdd6ff44 bdd6ff44 3f7eb08f bdd67a70 bdd67a70 3f7eb166 FMA_DIFF 
F 1589 3f800000 3f800000 3f7fffff 3f800000 3f7fffff 3f800000 3f7fffff bdd6ff4e bdd6ff4e 3f7eb08f bdd67a70 bdd67a70 3f7eb166 FMA_DIFF 
F 1590 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b4f be0c5b4f 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1591 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 be0c2dd9 be0c2dd9 3f7e874e be0c4cd3 be0c4cd3 3f7e8715 -
F 1592 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 be0c2dd9 be0c2dd9 3f7e874e be0c4cd3 be0c4cd3 3f7e8715 -
F 1593 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b55 be0c5b55 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1594 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b4f be0c5b4f 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1595 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 be0c5b5c be0c5b5c 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 -
F 1596 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b55 be0c5b55 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1591 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 be0c2dd9 be0c2dd9 3f7e874e be0c4cd3 be0c4cd3 3f7e8715 -
F 1592 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 be0c2dd9 be0c2dd9 3f7e874e be0c4cd3 be0c4cd3 3f7e8715 -
F 1593 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b55 be0c5b55 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1594 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b4f be0c5b4f 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1595 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 be0c5b5c be0c5b5c 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 -
F 1596 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b55 be0c5b55 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1597 3f800000 3f800000 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f7ffffe bdd9db00 bdd9db00 3f7f32c0 bdd97fad bdd97fad 3f7f3343 -
F 1598 3f7fffff 3f7fffff 3f800000 3f800000 3f7ffffe 3f7ffffe 3f7ffffe bdd31290 bdd31290 3f7f3aa3 bdd3432e bdd3432e 3f7f3a4d -
F 1599 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff bdd31298 bdd31298 3f7f3aa3 bdd3432e bdd3432e 3f7f3a4d -
F 1594 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b4f be0c5b4f 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1595 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 be0c5b5c be0c5b5c 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 -
F 1596 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff be0c5b55 be0c5b55 3f7e86e4 be0c4cd3 be0c4cd3 3f7e8715 FMA_DIFF 
F 1597 3f800000 3f800000 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f7ffffe bdd9db00 bdd9db00 3f7f32c0 bdd97fad bdd97fad 3f7f3343 -
F 1598 3f7fffff 3f7fffff 3f800000 3f800000 3f7ffffe 3f7ffffe 3f7ffffe bdd31290 bdd31290 3f7f3aa3 bdd3432e bdd3432e 3f7f3a4d -
F 1599 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff bdd31298 bdd31298 3f7f3aa3 bdd3432e bdd3432e 3f7f3a4d -
F 1600 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 bdd36d4b bdd36d4b 3f7f39d8 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1601 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff bdd312c9 bdd312c9 3f7f3aa3 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1602 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 bdd36d4b bdd36d4b 3f7f39d8 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1597 3f800000 3f800000 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f7ffffe bdd9db00 bdd9db00 3f7f32c0 bdd97fad bdd97fad 3f7f3343 -
F 1598 3f7fffff 3f7fffff 3f800000 3f800000 3f7ffffe 3f7ffffe 3f7ffffe bdd31290 bdd31290 3f7f3aa3 bdd3432e bdd3432e 3f7f3a4d -
F 1599 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff bdd31298 bdd31298 3f7f3aa3 bdd3432e bdd3432e 3f7f3a4d -
F 1600 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 bdd36d4b bdd36d4b 3f7f39d8 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1601 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff bdd312c9 bdd312c9 3f7f3aa3 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1602 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 bdd36d4b bdd36d4b 3f7f39d8 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1603 3f7ffffe 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff bdd36d5d bdd36d5d 3f7f39d6 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1604 3f7ffffe 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff bdd36d5d bdd36d5d 3f7f39d6 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1605 3f800000 3f800000 3f800000 3f800000 3f7ffab7 3f7ffab6 3f7ffab7 bdb6db2e bdb6db2e 3f7f7207 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1600 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 bdd36d4b bdd36d4b 3f7f39d8 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1601 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f800000 3f7fffff bdd312c9 bdd312c9 3f7f3aa3 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1602 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 bdd36d4b bdd36d4b 3f7f39d8 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1603 3f7ffffe 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff bdd36d5d bdd36d5d 3f7f39d6 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1604 3f7ffffe 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff bdd36d5d bdd36d5d 3f7f39d6 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1605 3f800000 3f800000 3f800000 3f800000 3f7ffab7 3f7ffab6 3f7ffab7 bdb6db2e bdb6db2e 3f7f7207 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1606 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bda7db9d bda7db9d 3f7f8ae5 bda7fc90 bda7fc90 3f7f8ac6 -
F 1607 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bda7db86 bda7db86 3f7f8ae5 bda7fc90 bda7fc90 3f7f8ac6 -
F 1608 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bda7db7e bda7db7e 3f7f8ae5 bda7fc90 bda7fc90 3f7f8ac6 -
F 1603 3f7ffffe 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff bdd36d5d bdd36d5d 3f7f39d6 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1604 3f7ffffe 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff bdd36d5d bdd36d5d 3f7f39d6 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1605 3f800000 3f800000 3f800000 3f800000 3f7ffab7 3f7ffab6 3f7ffab7 bdb6db2e bdb6db2e 3f7f7207 bdd3432e bdd3432e 3f7f3a4d FMA_DIFF 
F 1606 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bda7db9d bda7db9d 3f7f8ae5 bda7fc90 bda7fc90 3f7f8ac6 -
F 1607 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bda7db86 bda7db86 3f7f8ae5 bda7fc90 bda7fc90 3f7f8ac6 -
F 1608 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bda7db7e bda7db7e 3f7f8ae5 bda7fc90 bda7fc90 3f7f8ac6 -
F 1609 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db6f bd31db6f 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1610 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db6f bd31db6f 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1611 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db77 bd31db77 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1606 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bda7db9d bda7db9d 3f7f8ae5 bda7fc90 bda7fc90 3f7f8ac6 -
F 1607 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bda7db86 bda7db86 3f7f8ae5 bda7fc90 bda7fc90 3f7f8ac6 -
F 1608 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bda7db7e bda7db7e 3f7f8ae5 bda7fc90 bda7fc90 3f7f8ac6 -
F 1609 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db6f bd31db6f 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1610 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db6f bd31db6f 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1611 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db77 bd31db77 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1612 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db77 bd31db77 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1613 3f800000 3f800000 3f800000 3f7fffff 3f09c490 3f09c490 3f09c490 3d31dbd0 3d31dbd0 3eb273c5 3d27b1f0 3d27b1f0 bf1a3848 FMA_DIFF 
F 1614 3f800000 3f800000 3f800000 3f7fffff 3f7da1c4 3f7da1c4 3f7da1c4 3d33fd10 3d33fd10 befa2148 3d27b1f0 3d27b1f0 bf1a3848 FMA_DIFF 
F 1609 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db6f bd31db6f 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1610 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db6f bd31db6f 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1611 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db77 bd31db77 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1612 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db77 bd31db77 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1613 3f800000 3f800000 3f800000 3f7fffff 3f09c490 3f09c490 3f09c490 3d31dbd0 3d31dbd0 3eb273c5 3d27b1f0 3d27b1f0 bf1a3848 FMA_DIFF 
F 1614 3f800000 3f800000 3f800000 3f7fffff 3f7da1c4 3f7da1c4 3f7da1c4 3d33fd10 3d33fd10 befa2148 3d27b1f0 3d27b1f0 bf1a3848 FMA_DIFF 
F 1615 3f7fffff 3f7fffff 3f800000 3f800000 3eebca9b 3eebca9b 3eebca9b 3d27dff0 3d27dff0 3ee57858 bb732eb8 bb732eb8 3f7ff965 -
F 1616 3f800000 3f800000 3f800000 3f7fffff 3f752468 3f752466 3f752468 3d3eb9b0 3d3eb9b0 beb19a64 3d27b1f0 3d27b1f0 bf1a3848 FMA_DIFF 
F 1617 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1612 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 bd31db77 bd31db77 3f7fb2b6 bd31d8e6 bd31d8e6 3f7fb2af -
F 1613 3f800000 3f800000 3f800000 3f7fffff 3f09c490 3f09c490 3f09c490 3d31dbd0 3d31dbd0 3eb273c5 3d27b1f0 3d27b1f0 bf1a3848 FMA_DIFF 
F 1614 3f800000 3f800000 3f800000 3f7fffff 3f7da1c4 3f7da1c4 3f7da1c4 3d33fd10 3d33fd10 befa2148 3d27b1f0 3d27b1f0 bf1a3848 FMA_DIFF 
F 1615 3f7fffff 3f7fffff 3f800000 3f800000 3eebca9b 3eebca9b 3eebca9b 3d27dff0 3d27dff0 3ee57858 bb732eb8 bb732eb8 3f7ff965 -
F 1616 3f800000 3f800000 3f800000 3f7fffff 3f752468 3f752466 3f752468 3d3eb9b0 3d3eb9b0 beb19a64 3d27b1f0 3d27b1f0 bf1a3848 FMA_DIFF 
F 1617 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1618 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1619 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1620 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1615 3f7fffff 3f7fffff 3f800000 3f800000 3eebca9b 3eebca9b 3eebca9b 3d27dff0 3d27dff0 3ee57858 bb732eb8 bb732eb8 3f7ff965 -
F 1616 3f800000 3f800000 3f800000 3f7fffff 3f752468 3f752466 3f752468 3d3eb9b0 3d3eb9b0 beb19a64 3d27b1f0 3d27b1f0 bf1a3848 FMA_DIFF 
F 1617 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1618 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1619 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1620 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1621 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1622 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1623 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1618 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1619 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1620 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1621 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1622 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1623 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1624 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1625 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1626 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1621 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1622 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1623 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1624 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1625 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1626 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1627 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1628 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1629 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1624 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1625 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1626 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1627 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1628 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1629 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1630 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1631 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1632 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bd430021 bd430021 3f7fd47e bd433efc bd433efc 3f7fd467 -
F 1627 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1628 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1629 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1630 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1631 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1632 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bd430021 bd430021 3f7fd47e bd433efc bd433efc 3f7fd467 -
F 1633 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff bd43000f bd43000f 3f7fd47d bd433efc bd433efc 3f7fd467 -
F 1634 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 bd435b6e bd435b6e 3f7fd46a bd433efc bd433efc 3f7fd467 -
F 1635 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 bd58c953 bd58c953 3f7f5fd5 bd58f68f bd58f68f 3f7f5fa2 FMA_DIFF 
F 1630 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
F 1631 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 be9f0324 00000000 00000000 bf1a3848 COV!=DUMP 
